date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:10:23	80784/80784	---M--	200	added ('OK')	font/woff2	etag:W/%2213b90-199752dec80%22	https://migtech.vn/fonts/IBM_plex_sans/IBMPlexSansSemiCondensed-Thin.woff2	C:/Users/SANG/Downloads/MigWeb/migtech.vn/fonts/IBM_plex_sans/IBMPlexSansSemiCondensed-Thin.woff2	(from https://migtech.vn/fonts/IBM_plex_sans/stylesheet.css)
12:10:24	114744/114744	---M--	200	added ('OK')	font/woff	etag:W/%221c038-199752dec80%22	https://migtech.vn/fonts/IBM_plex_sans/IBMPlexSansSemiCondensed-Thin.woff	C:/Users/SANG/Downloads/MigWeb/migtech.vn/fonts/IBM_plex_sans/IBMPlexSansSemiCondensed-Thin.woff	(from https://migtech.vn/fonts/IBM_plex_sans/stylesheet.css)
12:10:24	139727/139727	---M--	200	added ('OK')	image/jpeg	etag:W/%22221cf-19845ad517a%22	https://migtech.vn/uploads/images/home-images/13bb4e47-01fe-43b1-b388-6c4b7ccfc6aa-gioi-thieu-cong-ty-migtech.jpg	C:/Users/SANG/Downloads/MigWeb/migtech.vn/uploads/images/home-images/13bb4e47-01fe-43b1-b388-6c4b7ccfc6aa-gioi-thieu-cong-ty-migtech.jpg	(from https://migtech.vn/gioi-thieu)
12:10:24	329815/329815	---M--	200	added ('OK')	image/jpeg	etag:W/%2250857-19845b05590%22	https://migtech.vn/uploads/images/home-images/565cbdb3-5358-488f-a34f-287df71700a5-gioi-thieu-cong-ty-migtech-2.jpg	C:/Users/SANG/Downloads/MigWeb/migtech.vn/uploads/images/home-images/565cbdb3-5358-488f-a34f-287df71700a5-gioi-thieu-cong-ty-migtech-2.jpg	(from https://migtech.vn/gioi-thieu)
12:10:24	262992/262992	---M--	200	added ('OK')	image/jpeg	etag:W/%2240350-19845b25474%22	https://migtech.vn/uploads/images/home-images/a8396922-4c65-4027-8e4f-77fb9295e21d-gioi-thieu-cong-ty-migtech-3.jpg	C:/Users/SANG/Downloads/MigWeb/migtech.vn/uploads/images/home-images/a8396922-4c65-4027-8e4f-77fb9295e21d-gioi-thieu-cong-ty-migtech-3.jpg	(from https://migtech.vn/gioi-thieu)
12:10:24	53062/53062	---M--	200	added ('OK')	image/jpeg	etag:W/%22cf46-19845b5e2b1%22	https://migtech.vn/uploads/images/home-images/9d9659d7-1627-464d-98ec-3976a57abd9d-lease-migtech.jpeg	C:/Users/SANG/Downloads/MigWeb/migtech.vn/uploads/images/home-images/9d9659d7-1627-464d-98ec-3976a57abd9d-lease-migtech.jpg	(from https://migtech.vn/gioi-thieu)
12:10:25	422137/422137	---M--	200	added ('OK')	image/jpeg	etag:W/%22670f9-19845b92a03%22	https://migtech.vn/uploads/images/home-images/726aeab8-08da-409f-adae-cf95a9c870eb-gioi-thieu-cong-ty-migtech-4.jpg	C:/Users/SANG/Downloads/MigWeb/migtech.vn/uploads/images/home-images/726aeab8-08da-409f-adae-cf95a9c870eb-gioi-thieu-cong-ty-migtech-4.jpg	(from https://migtech.vn/gioi-thieu)
12:10:25	584/584	---M-Z	200	added ('OK')	application/javascript	etag:W/%22248-19a118f3fc0%22	https://migtech.vn/script/shop/project.js	C:/Users/SANG/Downloads/MigWeb/migtech.vn/script/shop/project.js	(from https://migtech.vn/du-an)
12:10:26	28264/28264	---M-Z	200	added ('OK')	text/html	etag:W/%226e68-8rD0WjS6O3aiyKUln4oNXk/gFso%22	https://migtech.vn/dich-vu/thi-cong-bao-tri-led	C:/Users/SANG/Downloads/MigWeb/migtech.vn/dich-vu/thi-cong-bao-tri-led	(from https://migtech.vn/)
12:10:26	1458692/1458692	---MCZ	200	added ('OK')	text/html	etag:W/%22164204-aTKuM7SflIGP78SSH9Jg06ora5E%22	https://migtech.vn/du-an/?page=1	C:/Users/SANG/Downloads/MigWeb/migtech.vn/du-an/index2679.html	(from https://migtech.vn/du-an)
12:10:26	23827/23827	---M-Z	200	added ('OK')	text/html	etag:W/%225d13-DzcuKBppRaGJdQrYdNPM8/uLkEI%22	https://migtech.vn/tin-tuc/cung-ung-thiet-bi	C:/Users/SANG/Downloads/MigWeb/migtech.vn/tin-tuc/cung-ung-thiet-bi.html	(from https://migtech.vn/tin-tuc/tat-ca-bai-viet)
12:10:26	320/320	---M-Z	200	added ('OK')	application/javascript	etag:W/%22140-199f2eb58b0%22	https://migtech.vn/script/shop/blog.js	C:/Users/SANG/Downloads/MigWeb/migtech.vn/script/shop/blog.js	(from https://migtech.vn/tin-tuc/tat-ca-bai-viet)
12:10:27	57129/57129	---M-Z	200	added ('OK')	text/html	etag:W/%22df29-YAFZwMEDyTYp+tkGXJDGIjZ1jYA%22	https://migtech.vn/tin-tuc/tat-ca-bai-viet/?page=1	C:/Users/SANG/Downloads/MigWeb/migtech.vn/tin-tuc/tat-ca-bai-viet/index2679.html	(from https://migtech.vn/tin-tuc/tat-ca-bai-viet)
12:10:27	847276/847276	---M--	200	added ('OK')	image/jpeg	etag:W/%22cedac-199f72d4050%22	https://migtech.vn/images/service/bao-tri-sac-meanwell.jpg	C:/Users/SANG/Downloads/MigWeb/migtech.vn/images/service/bao-tri-sac-meanwell.jpg	(from https://migtech.vn/dich-vu/sua-chua-thiet-bi)
12:10:27	712/712	---M-Z	200	added ('OK')	application/javascript	etag:W/%222c8-19a10e4c720%22	https://migtech.vn/script/shop/service.js	C:/Users/SANG/Downloads/MigWeb/migtech.vn/script/shop/service.js	(from https://migtech.vn/dich-vu/sua-chua-thiet-bi)
12:10:28	141120/141120	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2222740-1902702cf70%22	https://migtech.vn/images/girl.svg	C:/Users/SANG/Downloads/MigWeb/migtech.vn/images/girl.svg	(from https://migtech.vn/login)
12:10:29	23883/23883	---M-Z	200	added ('OK')	text/html	etag:W/%225d4b-6d7fpLRT6bn02MdTrUMfsTSkcwM%22	https://migtech.vn/tin-tuc/thiet-ke-theo-yeu-cau/?page=1	C:/Users/SANG/Downloads/MigWeb/migtech.vn/tin-tuc/thiet-ke-theo-yeu-cau/index2679.html	(from https://migtech.vn/tin-tuc/thiet-ke-theo-yeu-cau)
12:10:29	57133/57133	---M-Z	200	added ('OK')	text/html	etag:W/%22df2d-duavLmY/+F8AzyZVNRQRNf0PD10%22	https://migtech.vn/tin-tuc/sua-chua-thiet-bi/?page=1	C:/Users/SANG/Downloads/MigWeb/migtech.vn/tin-tuc/sua-chua-thiet-bi/index2679.html	(from https://migtech.vn/tin-tuc/sua-chua-thiet-bi)
12:10:30	1368573/1368573	---M--	200	added ('OK')	image/jpeg	etag:W/%2214e1fd-199f6e45840%22	https://migtech.vn/images/service/thiet-ke-pcb-2.jpg	C:/Users/SANG/Downloads/MigWeb/migtech.vn/images/service/thiet-ke-pcb-2.jpg	(from https://migtech.vn/dich-vu/thiet-ke-theo-yeu-cau)
12:10:30	23882/23882	---M-Z	200	added ('OK')	text/html	etag:W/%225d4a-L7JQ/FvwHFcXbdFi+DDPgCrIVXc%22	https://migtech.vn/tin-tuc/thi-cong-bao-tri-led/?page=1	C:/Users/SANG/Downloads/MigWeb/migtech.vn/tin-tuc/thi-cong-bao-tri-led/index2679.html	(from https://migtech.vn/tin-tuc/thi-cong-bao-tri-led)
12:10:30	23880/23880	---M-Z	200	added ('OK')	text/html	etag:W/%225d48-Lgefhvxy3U2/+7HDbTg3QYy9wLU%22	https://migtech.vn/tin-tuc/nhap-khau-thiet-bi/?page=1	C:/Users/SANG/Downloads/MigWeb/migtech.vn/tin-tuc/nhap-khau-thiet-bi/index2679.html	(from https://migtech.vn/tin-tuc/nhap-khau-thiet-bi)
12:10:30	359/359	---M-Z	200	added ('OK')	text/plain	date:Fri,%2006%20Jun%202025%2021:08:00%20GMT	https://www.youtube.com/robots.txt		(from https://migtech.vn/)
12:10:31	518318/518318	---M--	200	added ('OK')	text/css	date:Mon,%2025%20May%202026%2004:21:37%20GMT	https://www.youtube.com/s/player/9fc68080/www-player.css	C:/Users/SANG/Downloads/MigWeb/www.youtube.com/s/player/9fc68080/www-player.css	(from https://www.youtube.com/embed/iMHsJOcaCrs)
12:10:32	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202026%2005:10:32%20GMT	https://www.youtube.com/img/meh7.png	C:/Users/SANG/Downloads/MigWeb/www.youtube.com/img/meh7.ef.delayed	(from https://www.youtube.com/embed/iMHsJOcaCrs)
12:10:33	2120/2120	---M-Z	200	added ('OK')	text/plain	date:Mon,%2001%20Jun%202026%2000:00:12%20GMT	https://www.facebook.com/robots.txt		(from https://migtech.vn/)
12:10:33	1723311/1723311	---M--	200	added ('OK')	text/javascript	date:Mon,%2025%20May%202026%2004:21:37%20GMT	https://www.youtube.com/s/player/9fc68080/player_embed_tcc.vflset/en_US/base.js	C:/Users/SANG/Downloads/MigWeb/www.youtube.com/s/player/9fc68080/player_embed_tcc.vflset/en_US/base.js	(from https://www.youtube.com/embed/iMHsJOcaCrs)
12:10:33	31536/31536	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Sep%202022%2002:24:23%20GMT	https://scontent.fsgn8-3.fna.fbcdn.net/v/t39.30808-1/305210472_504525435012050_1019313897480527232_n.jpg?stp=dst-jpg_tt6&cstp=mx2048x2048&ctp=s720x720&_nc_cat=106&ccb=1-7&_nc_sid=3ab345&_nc_ohc=0XxS2yKOfvMQ7kNvwFimyaY&_nc_oc=AdrKstqBJjRA8t-HjYBtVeEFRzGUUcb3kGeXE2_8mdpgpfLjwp7_zL5jSPfkYadVYns&_nc_zt=24&_nc_ht=scontent.fsgn8-3.fna&_nc_gid=24Twwm0jroWdp-2orBUkVw&_nc_ss=7320f&oh=00_Af9Aol2w7NJPuatgFRdx7lyFFgQKMXTs431Fq5XiDXsX9w&oe=6A22DF2B	C:/Users/SANG/Downloads/MigWeb/scontent.fsgn8-3.fna.fbcdn.net/v/t39.30808-1/305210472_504525435012050_1019313897480527232_n042b.jpg	(from https://www.facebook.com/migtech.vn/)
12:10:34	1271487/1271487	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v5/yt/l/0,cross/LRPRd_WBOTdPwXprauQ7mwLc1ZawZ05wxfgQe914iiBfONMKn3YhINqU49pVNahkCkx3H75nbXbY-vx2I9b7Pb8K.css	C:/Users/SANG/Downloads/MigWeb/static.xx.fbcdn.net/rsrc.php/v5/yt/l/0,cross/LRPRd_WBOTdPwXprauQ7mwLc1ZawZ05wxfgQe914iiBfONMKn3YhINqU49pVNahkCkx3H75nbXbY-vx2I9b7Pb8K.css	(from https://www.facebook.com/migtech.vn/)
12:10:34	365031/365031	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/yw/r/ZaBj1CLc5J4.js	C:/Users/SANG/Downloads/MigWeb/static.xx.fbcdn.net/rsrc.php/v4/yw/r/ZaBj1CLc5J4.js	(from https://www.facebook.com/migtech.vn/)
12:10:34	104874/104874	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4idP94/yd/l/en_GB-j/Qi0JGxjwxz7b3F5IOeHGaG_Jo9X1oopgx2Y8eZn4dyZTUAENvtw7QMc4V5wkD3ZtpPlROLxmn8O_PSg4rzCjBmRby8_8bf2fsb89f5OOy-5gC2DuwVDdF1djsBhRuYYy_sRtJukWSxxPo7ax4dHadDTM3s2hrTIfPG5rT-Qx8lcabVTD_dCHw6I9MEs1cTdpS0HRltynD1TI8gRxWGL85JCVpvVKs-XSTXFxUbBJZCcc2ZP1Mq8wypiAW_bfkonn-JtdZ7PJuYQLzwqm8BXAdmh5DEndjkPCZ1srMmTQ2KeHWrECl3_nCt-B81RAVhXP1HIUYBqZ4h.js	C:/Users/SANG/Downloads/MigWeb/static.xx.fbcdn.net/rsrc.php/v4idP94/yd/l/en_GB-j/Qi0JGxjwxz7b3F5IOeHGaG_Jo9X1oopgx2Y8eZn4dyZTUAENvtw7QMc4V5wkD3ZtpPlROLxmn8O_PSg4rzCjBmRby8_8bf2fsb89f5OOy-5gC2DuwVDdF1djsBhRuYYy_sRtJukWSxxPo7ax4dHadDTM3s2	(from https://www.facebook.com/migtech.vn/)
12:10:34	1016384/1016384	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4iYeD4/yG/l/en_GB-j/h_z270iY3MF.js	C:/Users/SANG/Downloads/MigWeb/static.xx.fbcdn.net/rsrc.php/v4iYeD4/yG/l/en_GB-j/h_z270iY3MF.js	(from https://www.facebook.com/migtech.vn/)
12:10:35	74992/74992	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/yi/r/T-bhZogjK9q.js	C:/Users/SANG/Downloads/MigWeb/static.xx.fbcdn.net/rsrc.php/v4/yi/r/T-bhZogjK9q.js	(from https://www.facebook.com/migtech.vn/)
12:10:35	470281/470281	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4iEMb4/y8/l/en_GB-j/UpoiZmPCqRiHjopGQ5wjhK5y-BamYIt_kQg6x2w4m6jW5pkCRXZ5-keijs3GFEeK05P0bxR1W9PaBfwR7EdOpFi508SSpJw1YqvheebMSi_jnqLONEg9K8UswAid1P4RtioEvuUAnTDS4POLCIZTg9jRopPYzKfCQ42Hg5kRDL-pQCUq.js	C:/Users/SANG/Downloads/MigWeb/static.xx.fbcdn.net/rsrc.php/v4iEMb4/y8/l/en_GB-j/UpoiZmPCqRiHjopGQ5wjhK5y-BamYIt_kQg6x2w4m6jW5pkCRXZ5-keijs3GFEeK05P0bxR1W9PaBfwR7EdOpFi508SSpJw1YqvheebMSi_jnqLONEg9K8UswAid1P4RtioEvuUAnTDS4POLCIZTg9jRopP	(from https://www.facebook.com/migtech.vn/)
12:10:35	2824098/2824098	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4iLO44/y4/l/en_GB-j/7x57ZQVSsPizRyICTadTkw3HXz7cv3_DMeDGP-FY0upLAUogr3zVenMGnHMsaPOZmUQDfnvM3CI9JSW1rUuyM4W-3F5B_NWf-lqiMPswO3HwQBCY9NrX0EuQd59C7cWMRRVJ4QOF83k0Oawp7slycdlz0OqE6EfI8-wibNSp-Zdq7spIv_kkAv_-wGQgXdYivvCwsHrsHYHh-F_TICHqJaRIKhsIX7D8siyWM9-Ri7mWBMSxEcfoaUWLY9OQlC4NciRbArrlfAozIMNFBkksU3jSIGp8-jpRqPkcGCQNjLqRst2iai19.js	C:/Users/SANG/Downloads/MigWeb/static.xx.fbcdn.net/rsrc.php/v4iLO44/y4/l/en_GB-j/7x57ZQVSsPizRyICTadTkw3HXz7cv3_DMeDGP-FY0upLAUogr3zVenMGnHMsaPOZmUQDfnvM3CI9JSW1rUuyM4W-3F5B_NWf-lqiMPswO3HwQBCY9NrX0EuQd59C7cWMRRVJ4QOF83k0Oawp7slycdlz0Oq	(from https://www.facebook.com/migtech.vn/)
12:10:35	164469/164469	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4i7mS4/yq/l/en_GB-j/ZKe1F_tkTlO.js	C:/Users/SANG/Downloads/MigWeb/static.xx.fbcdn.net/rsrc.php/v4i7mS4/yq/l/en_GB-j/ZKe1F_tkTlO.js	(from https://www.facebook.com/migtech.vn/)
12:10:35	135129/135129	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4iJVq4/yM/l/en_GB-j/DjQJuxl_5rl.js	C:/Users/SANG/Downloads/MigWeb/static.xx.fbcdn.net/rsrc.php/v4iJVq4/yM/l/en_GB-j/DjQJuxl_5rl.js	(from https://www.facebook.com/migtech.vn/)
12:10:36	161091/161091	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4iXkC4/yj/l/en_GB-j/R0dI866uhDc.js	C:/Users/SANG/Downloads/MigWeb/static.xx.fbcdn.net/rsrc.php/v4iXkC4/yj/l/en_GB-j/R0dI866uhDc.js	(from https://www.facebook.com/migtech.vn/)
12:10:37	9/9	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202026%2005:10:37%20GMT	https://www.facebook.com/migtech.vn/theaustralian.com.au	C:/Users/SANG/Downloads/MigWeb/www.facebook.com/migtech.vn/theaustralian.com.fc.delayed	(from https://www.facebook.com/migtech.vn/)
12:10:37	9/9	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202026%2005:10:38%20GMT	https://www.facebook.com/migtech.vn/news.com.au	C:/Users/SANG/Downloads/MigWeb/www.facebook.com/migtech.vn/news.com.au	(from https://www.facebook.com/migtech.vn/)
12:10:38	9/9	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202026%2005:10:38%20GMT	https://www.facebook.com/migtech.vn/kollosche.com.au	C:/Users/SANG/Downloads/MigWeb/www.facebook.com/migtech.vn/kollosche.com.au	(from https://www.facebook.com/migtech.vn/)
12:10:38	9/9	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202026%2005:10:38%20GMT	https://www.facebook.com/migtech.vn/awstrack.me	C:/Users/SANG/Downloads/MigWeb/www.facebook.com/migtech.vn/awstrack.me	(from https://www.facebook.com/migtech.vn/)
12:10:39	9/9	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202026%2005:10:40%20GMT	https://www.facebook.com/migtech.vn/yJoX12	C:/Users/SANG/Downloads/MigWeb/www.facebook.com/migtech.vn/yJoX12	(from https://www.facebook.com/migtech.vn/)
12:10:40	9/9	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202026%2005:10:40%20GMT	https://www.facebook.com/migtech.vn/37aIUf	C:/Users/SANG/Downloads/MigWeb/www.facebook.com/migtech.vn/37aIUf	(from https://www.facebook.com/migtech.vn/)
12:10:40	9/9	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202026%2005:10:41%20GMT	https://www.facebook.com/migtech.vn/U+OYBr	C:/Users/SANG/Downloads/MigWeb/www.facebook.com/migtech.vn/U+OYBr	(from https://www.facebook.com/migtech.vn/)
12:10:41	9/9	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202026%2005:10:41%20GMT	https://www.facebook.com/migtech.vn/aN4Lw8	C:/Users/SANG/Downloads/MigWeb/www.facebook.com/migtech.vn/aN4Lw8	(from https://www.facebook.com/migtech.vn/)
12:10:41	9/9	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202026%2005:10:41%20GMT	https://www.facebook.com/migtech.vn/GG03UK	C:/Users/SANG/Downloads/MigWeb/www.facebook.com/migtech.vn/GG03UK	(from https://www.facebook.com/migtech.vn/)
12:10:42	9/9	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202026%2005:10:42%20GMT	https://www.facebook.com/migtech.vn/YfajRO	C:/Users/SANG/Downloads/MigWeb/www.facebook.com/migtech.vn/YfajRO	(from https://www.facebook.com/migtech.vn/)
12:10:43	1887/1887	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Mar%202025%2022:20:15%20GMT	https://scontent.fsgn8-4.fna.fbcdn.net/v/t39.30808-6/481900805_1196168215847765_3561834863174586035_n.jpg?stp=dst-jpg_fb50_s320x320_tt6&_nc_cat=101&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=7vPm2pDuH5AQ7kNvwEtc3ze&_nc_oc=AdprEGIaBjmMr-WejW2EBYJ58P5u4Wa3_4E92cgS2jP0ZM8WCFsfAKZrgDE2oS8Howc&_nc_zt=23&_nc_ht=scontent.fsgn8-4.fna&_nc_gid=yKdeW1IcHus7JwTVG7avMQ&_nc_ss=7320f&oh=00_Af-L2PJW8a-RKgA49vh3yEJx6Nd8uLAD1r8oFHX-Zvo1oA&oe=6A22F95D	C:/Users/SANG/Downloads/MigWeb/scontent.fsgn8-4.fna.fbcdn.net/v/t39.30808-6/481900805_1196168215847765_3561834863174586035_n8183.jpg	(from https://www.facebook.com/migtech.vn/)
12:10:43	54619/54619	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Mar%202025%2022:20:15%20GMT	https://scontent.fsgn8-4.fna.fbcdn.net/v/t39.30808-6/481900805_1196168215847765_3561834863174586035_n.jpg?stp=dst-jpg_s960x960_tt6&_nc_cat=101&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=7vPm2pDuH5AQ7kNvwEtc3ze&_nc_oc=AdprEGIaBjmMr-WejW2EBYJ58P5u4Wa3_4E92cgS2jP0ZM8WCFsfAKZrgDE2oS8Howc&_nc_zt=23&_nc_ht=scontent.fsgn8-4.fna&_nc_gid=yKdeW1IcHus7JwTVG7avMQ&_nc_ss=7320f&oh=00_Af_nNvh6FHvWC2It10cQE-ex81UdueaRZJQO4H4u7r6png&oe=6A22F95D	C:/Users/SANG/Downloads/MigWeb/scontent.fsgn8-4.fna.fbcdn.net/v/t39.30808-6/481900805_1196168215847765_3561834863174586035_n4ebf.jpg	(from https://www.facebook.com/migtech.vn/)
12:10:43	181503/181503	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4il_N4/yb/l/en_GB-j/zey9e86dkqh.js	C:/Users/SANG/Downloads/MigWeb/static.xx.fbcdn.net/rsrc.php/v4il_N4/yb/l/en_GB-j/zey9e86dkqh.js	(from https://www.facebook.com/migtech.vn/)
12:10:43	322553/322553	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4imYA4/yb/l/en_GB-j/4SZiS7wQLflA2NkF3u_-bC_tX4BNK-edKZ4LFRiuVCtccrYBNEICpO43ENrMnatWky7_11OBvOA1vI-oJJpCBh67nPOHCn9CDaW.js	C:/Users/SANG/Downloads/MigWeb/static.xx.fbcdn.net/rsrc.php/v4imYA4/yb/l/en_GB-j/4SZiS7wQLflA2NkF3u_-bC_tX4BNK-edKZ4LFRiuVCtccrYBNEICpO43ENrMnatWky7_11OBvOA1vI-oJJpCBh67nPOHCn9CDaW.js	(from https://www.facebook.com/migtech.vn/)
12:10:43	55831/55831	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/yV/r/MFP6TehVmLE.js	C:/Users/SANG/Downloads/MigWeb/static.xx.fbcdn.net/rsrc.php/v4/yV/r/MFP6TehVmLE.js	(from https://www.facebook.com/migtech.vn/)
12:10:44	9/9	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202026%2005:10:45%20GMT	https://www.facebook.com/migtech.vn/TVdat6	C:/Users/SANG/Downloads/MigWeb/www.facebook.com/migtech.vn/TVdat6.10b.delayed	(from https://www.facebook.com/migtech.vn/)
12:10:46	1274/1274	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Sep%202022%2002:24:23%20GMT	https://scontent.fsgn8-3.fna.fbcdn.net/v/t39.30808-1/305210472_504525435012050_1019313897480527232_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=0XxS2yKOfvMQ7kNvwFimyaY&_nc_oc=AdrKstqBJjRA8t-HjYBtVeEFRzGUUcb3kGeXE2_8mdpgpfLjwp7_zL5jSPfkYadVYns&_nc_zt=24&_nc_ht=scontent.fsgn8-3.fna&_nc_gid=Kfp0jmANwbkJfFoHDHFJbQ&_nc_ss=7320f&oh=00_Af8E6vm9ulC5Imuw7FOFPzDECwpM7MU2QpUs-cAq3mCSZg&oe=6A22DF2B	C:/Users/SANG/Downloads/MigWeb/scontent.fsgn8-3.fna.fbcdn.net/v/t39.30808-1/305210472_504525435012050_1019313897480527232_n758a.jpg	(from https://www.facebook.com/migtech.vn/)
12:10:46	1216/1216	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20May%202025%2004:26:55%20GMT	https://scontent.fsgn8-3.fna.fbcdn.net/v/t39.30808-1/500031663_122130987986643359_2941641447382522015_n.jpg?stp=c7.0.498.498a_cp0_dst-jpg_s40x40_tt6&_nc_cat=110&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=xhQFb7QG7PMQ7kNvwH23l-N&_nc_oc=Adqo56fImF8HQSm9fc3z4C1XLyHNIYu4QhtlP5TewuDRFw4Ke1SNo2LLOU-fyHZF1n4&_nc_zt=24&_nc_ht=scontent.fsgn8-3.fna&_nc_gid=Kfp0jmANwbkJfFoHDHFJbQ&_nc_ss=7320f&oh=00_Af_Ct7quhoSyrMuqrAtgOOMLIf6ZtO_cmmHsVkzLSVhkeQ&oe=6A22F083	C:/Users/SANG/Downloads/MigWeb/scontent.fsgn8-3.fna.fbcdn.net/v/t39.30808-1/500031663_122130987986643359_2941641447382522015_n6a25.jpg	(from https://www.facebook.com/migtech.vn/)
12:10:46	28813/28813	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Jan%202025%2001:34:20%20GMT	https://scontent.fsgn8-3.fna.fbcdn.net/v/t39.30808-6/472266539_122111493332643359_1011551772259507963_n.jpg?stp=dst-jpg_s720x720_tt6&_nc_cat=100&ccb=1-7&_nc_sid=127cfc&_nc_ohc=5ReDMoP3uAQQ7kNvwFPBaa0&_nc_oc=AdpG0zgo2o_icwe4Z-vYB_aEBaNcIZNq9DASrMhXiWVEbA_DeAcBKDGyzI64QyK_atA&_nc_zt=23&_nc_ht=scontent.fsgn8-3.fna&_nc_gid=Kfp0jmANwbkJfFoHDHFJbQ&_nc_ss=7320f&oh=00_Af_hUOWqAxOLMNQX8bJx8OHJ8ySCw4nQExPgzb92OH5mng&oe=6A22DCD9	C:/Users/SANG/Downloads/MigWeb/scontent.fsgn8-3.fna.fbcdn.net/v/t39.30808-6/472266539_122111493332643359_1011551772259507963_nc676.jpg	(from https://www.facebook.com/migtech.vn/)
12:10:46	379742/379742	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4i_XC4/yB/l/en_GB-j/Y5KoBKsK4K-.js	C:/Users/SANG/Downloads/MigWeb/static.xx.fbcdn.net/rsrc.php/v4i_XC4/yB/l/en_GB-j/Y5KoBKsK4K-.js	(from https://www.facebook.com/migtech.vn/)
12:10:46	223255/223255	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v4/y2/r/18l5qk66c0m.js	C:/Users/SANG/Downloads/MigWeb/static.xx.fbcdn.net/rsrc.php/v4/y2/r/18l5qk66c0m.js	(from https://www.facebook.com/migtech.vn/)
